id,settlement_index
9750,50.197502
9751,51.435013
9752,79.685905
9753,47.581367
9754,71.62954
9755,47.775368
9756,66.51765
9757,39.279312
9758,59.548443
9759,61.62286
9760,58.002426
9761,58.799034
9762,33.640423
9763,68.391464
9764,51.03789
9765,72.191635
9766,91.2419
9767,56.47686
9768,58.02317
9769,70.87162
9770,50.013485
9771,70.97546
9772,60.754463
9773,52.128433
9774,74.02079
9775,57.718857
9776,45.655056
9777,53.662712
9778,70.708954
9779,45.937534
9780,55.453022
9781,49.576767
9782,57.179802
9783,40.373283
9784,47.959225
9785,65.180756
9786,57.345425
9787,48.899635
9788,35.0223
9789,73.3918
9790,54.307938
9791,61.58444
9792,65.8598
9793,67.65989
9794,44.466316
9795,72.25162
9796,78.71798
9797,69.09628
9798,77.01881
9799,43.938587
9800,61.475372
9801,49.14559
9802,65.69257
9803,53.382103
9804,58.39812
9805,65.51701
9806,62.38801
9807,60.64285
9808,60.998524
9809,49.46406
9810,67.45162
9811,55.256096
9812,37.572586
9813,64.86601
9814,83.93332
9815,59.317368
9816,61.480366
9817,47.47663
9818,58.43937
9819,42.598095
9820,51.56493
9821,45.262928
9822,62.56806
9823,52.848915
9824,81.89203
9825,54.33737
9826,58.007248
9827,52.96492
9828,51.190624
9829,57.086422
9830,53.52887
9831,60.87992
9832,50.217712
9833,73.27853
9834,55.250595
9835,45.09586
9836,58.004112
9837,50.850193
9838,72.32981
9839,56.49572
9840,76.663734
9841,55.37755
9842,66.10598
9843,42.132217
9844,62.053997
9845,39.977802
9846,75.44358
9847,53.78719
9848,50.41112
9849,50.818577
9850,56.012432
9851,59.028336
9852,70.10077
9853,65.86923
9854,41.379467
9855,63.48089
9856,74.3036
9857,60.545746
9858,66.89392
9859,70.6988
9860,46.952522
9861,57.171257
9862,52.389526
9863,73.51373
9864,74.16641
9865,49.29954
9866,59.4251
9867,80.2577
9868,55.620636
9869,55.209476
9870,71.567924
9871,71.31985
9872,64.00975
9873,50.17141
9874,86.04166
9875,44.401787
9876,64.530815
9877,80.46458
9878,50.30022
9879,49.93432
9880,49.833065
9881,61.805138
9882,65.92537
9883,59.478523
9884,77.03389
9885,68.74078
9886,50.528927
9887,50.302948
9888,84.006424
9889,57.60758
9890,46.708763
9891,78.02203
9892,66.35538
9893,46.784245
9894,73.43354
9895,76.139755
9896,60.425144
9897,53.06165
9898,58.808376
9899,46.711044
9900,61.19411
9901,58.83854
9902,60.80492
9903,75.441734
9904,67.801895
9905,53.151657
9906,41.633125
9907,52.190018
9908,65.63157
9909,56.342392
9910,74.96997
9911,65.251076
9912,64.25447
9913,37.723835
9914,62.449795
9915,56.557106
9916,66.599304
9917,59.07283
9918,45.161606
9919,40.41221
9920,63.199707
9921,61.750652
9922,74.8945
9923,52.03566
9924,76.753426
9925,46.73978
9926,81.13073
9927,60.853657
9928,48.214615
9929,64.9002
9930,53.584938
9931,59.34505
9932,54.608826
9933,67.261536
9934,46.135418
9935,77.07187
9936,73.33817
9937,53.828705
9938,76.78661
9939,63.024586
9940,43.769577
9941,64.728546
9942,90.69492
9943,55.866505
9944,49.391712
9945,61.581123
9946,77.97565
9947,52.64369
9948,44.638054
9949,75.85079
9950,60.295322
9951,54.74785
9952,58.013252
9953,82.49393
9954,76.864555
9955,68.901024
9956,46.11237
9957,70.80794
9958,60.4784
9959,51.786636
9960,69.68383
9961,59.824375
9962,71.99776
9963,43.578255
9964,57.23653
9965,73.2355
9966,61.08858
9967,67.92644
9968,68.89265
9969,71.716965
9970,49.665146
9971,68.71253
9972,62.6807
9973,50.278263
9974,46.36394
9975,51.266163
9976,56.808846
9977,61.653233
9978,61.109287
9979,58.759945
9980,57.31943
9981,56.853497
9982,51.31955
9983,46.23178
9984,47.55514
9985,49.39673
9986,62.664074
9987,59.461845
9988,56.74402
9989,50.26416
9990,65.71351
9991,57.2395
9992,53.30506
9993,49.413925
9994,58.77857
9995,76.553986
9996,59.26761
9997,54.036076
9998,59.9705
9999,54.95565
10000,50.811314
