id,settlement_index
9554,59.2355825
9555,59.2355825
9556,59.2355825
9557,59.2355825
9558,59.2355825
9559,59.2355825
9560,59.2355825
9561,59.2355825
9562,59.2355825
9563,59.2355825
9564,59.2355825
9565,59.2355825
9566,59.2355825
9567,59.2355825
9568,59.2355825
9569,59.2355825
9570,59.2355825
9571,59.2355825
9572,59.2355825
9573,59.2355825
9574,59.2355825
9575,59.2355825
9576,59.2355825
9577,59.2355825
9578,59.2355825
9579,59.2355825
9580,59.2355825
9581,59.2355825
9582,59.2355825
9583,59.2355825
9584,59.2355825
9585,59.2355825
9586,59.2355825
9587,59.2355825
9588,59.2355825
9589,59.2355825
9590,59.2355825
9591,59.2355825
9592,59.2355825
9593,59.2355825
9594,59.2355825
9595,59.2355825
9596,59.2355825
9597,59.2355825
9598,59.2355825
9599,59.2355825
9600,59.2355825
9601,59.2355825
9602,59.2355825
9603,59.2355825
9604,59.2355825
9605,59.2355825
9606,59.2355825
9607,59.2355825
9608,59.2355825
9609,59.2355825
9610,59.2355825
9611,59.2355825
9612,59.2355825
9613,59.2355825
9614,59.2355825
9615,59.2355825
9616,59.2355825
9617,59.2355825
9618,59.2355825
9619,59.2355825
9620,59.2355825
9621,59.2355825
9622,59.2355825
9623,59.2355825
9624,59.2355825
9625,59.2355825
9626,59.2355825
9627,59.2355825
9628,59.2355825
9629,59.2355825
9630,59.2355825
9631,59.2355825
9632,59.2355825
9633,59.2355825
9634,59.2355825
9635,59.2355825
9636,59.2355825
9637,59.2355825
9638,59.2355825
9639,59.2355825
9640,59.2355825
9641,59.2355825
9642,59.2355825
9643,59.2355825
9644,59.2355825
9645,59.2355825
9646,59.2355825
9647,59.2355825
9648,59.2355825
9649,59.2355825
9650,59.2355825
9651,59.2355825
9652,59.2355825
9653,59.2355825
9654,59.2355825
9655,59.2355825
9656,59.2355825
9657,59.2355825
9658,59.2355825
9659,59.2355825
9660,59.2355825
9661,59.2355825
9662,59.2355825
9663,59.2355825
9664,59.2355825
9665,59.2355825
9666,59.2355825
9667,59.2355825
9668,59.2355825
9669,59.2355825
9670,59.2355825
9671,59.2355825
9672,59.2355825
9673,59.2355825
9674,59.2355825
9675,59.2355825
9676,59.2355825
9677,59.2355825
9678,59.2355825
9679,59.2355825
9680,59.2355825
9681,59.2355825
9682,59.2355825
9683,59.2355825
9684,59.2355825
9685,59.2355825
9686,59.2355825
9687,59.2355825
9688,59.2355825
9689,59.2355825
9690,59.2355825
9691,59.2355825
9692,59.2355825
9693,59.2355825
9694,59.2355825
9695,59.2355825
9696,59.2355825
9697,59.2355825
9698,59.2355825
9699,59.2355825
9700,59.2355825
9701,59.2355825
9702,59.2355825
9703,59.2355825
9704,59.2355825
9705,59.2355825
9706,59.2355825
9707,59.2355825
9708,59.2355825
9709,59.2355825
9710,59.2355825
9711,59.2355825
9712,59.2355825
9713,59.2355825
9714,59.2355825
9715,59.2355825
9716,59.2355825
9717,59.2355825
9718,59.2355825
9719,59.2355825
9720,59.2355825
9721,59.2355825
9722,59.2355825
9723,59.2355825
9724,59.2355825
9725,59.2355825
9726,59.2355825
9727,59.2355825
9728,59.2355825
9729,59.2355825
9730,59.2355825
9731,59.2355825
9732,59.2355825
9733,59.2355825
9734,59.2355825
9735,59.2355825
9736,59.2355825
9737,59.2355825
9738,59.2355825
9739,59.2355825
9740,59.2355825
9741,59.2355825
9742,59.2355825
9743,59.2355825
9744,59.2355825
9745,59.2355825
9746,59.2355825
9747,59.2355825
9748,59.2355825
9749,59.2355825
9750,59.2355825
9751,59.2355825
9752,59.2355825
9753,59.2355825
9754,59.2355825
9755,59.2355825
9756,59.2355825
9757,59.2355825
9758,59.2355825
9759,59.2355825
9760,59.2355825
9761,59.2355825
9762,59.2355825
9763,59.2355825
9764,59.2355825
9765,59.2355825
9766,59.2355825
9767,59.2355825
9768,59.2355825
9769,59.2355825
9770,59.2355825
9771,59.2355825
9772,59.2355825
9773,59.2355825
9774,59.2355825
9775,59.2355825
9776,59.2355825
9777,59.2355825
9778,59.2355825
9779,59.2355825
9780,59.2355825
9781,59.2355825
9782,59.2355825
9783,59.2355825
9784,59.2355825
9785,59.2355825
9786,59.2355825
9787,59.2355825
9788,59.2355825
9789,59.2355825
9790,59.2355825
9791,59.2355825
9792,59.2355825
9793,59.2355825
9794,59.2355825
9795,59.2355825
9796,59.2355825
9797,59.2355825
9798,59.2355825
9799,59.2355825
9800,59.2355825
9801,59.2355825
9802,59.2355825
9803,59.2355825
9804,59.2355825
9805,59.2355825
9806,59.2355825
9807,59.2355825
9808,59.2355825
9809,59.2355825
9810,59.2355825
9811,59.2355825
9812,59.2355825
9813,59.2355825
9814,59.2355825
9815,59.2355825
9816,59.2355825
9817,59.2355825
9818,59.2355825
9819,59.2355825
9820,59.2355825
9821,59.2355825
9822,59.2355825
9823,59.2355825
9824,59.2355825
9825,59.2355825
9826,59.2355825
9827,59.2355825
9828,59.2355825
9829,59.2355825
9830,59.2355825
9831,59.2355825
9832,59.2355825
9833,59.2355825
9834,59.2355825
9835,59.2355825
9836,59.2355825
9837,59.2355825
9838,59.2355825
9839,59.2355825
9840,59.2355825
9841,59.2355825
9842,59.2355825
9843,59.2355825
9844,59.2355825
9845,59.2355825
9846,59.2355825
9847,59.2355825
9848,59.2355825
9849,59.2355825
9850,59.2355825
9851,59.2355825
9852,59.2355825
9853,59.2355825
9854,59.2355825
9855,59.2355825
9856,59.2355825
9857,59.2355825
9858,59.2355825
9859,59.2355825
9860,59.2355825
9861,59.2355825
9862,59.2355825
9863,59.2355825
9864,59.2355825
9865,59.2355825
9866,59.2355825
9867,59.2355825
9868,59.2355825
9869,59.2355825
9870,59.2355825
9871,59.2355825
9872,59.2355825
9873,59.2355825
9874,59.2355825
9875,59.2355825
9876,59.2355825
9877,59.2355825
9878,59.2355825
9879,59.2355825
9880,59.2355825
9881,59.2355825
9882,59.2355825
9883,59.2355825
9884,59.2355825
9885,59.2355825
9886,59.2355825
9887,59.2355825
9888,59.2355825
9889,59.2355825
9890,59.2355825
9891,59.2355825
9892,59.2355825
9893,59.2355825
9894,59.2355825
9895,59.2355825
9896,59.2355825
9897,59.2355825
9898,59.2355825
9899,59.2355825
9900,59.2355825
9901,59.2355825
9902,59.2355825
9903,59.2355825
9904,59.2355825
9905,59.2355825
9906,59.2355825
9907,59.2355825
9908,59.2355825
9909,59.2355825
9910,59.2355825
9911,59.2355825
9912,59.2355825
9913,59.2355825
9914,59.2355825
9915,59.2355825
9916,59.2355825
9917,59.2355825
9918,59.2355825
9919,59.2355825
9920,59.2355825
9921,59.2355825
9922,59.2355825
9923,59.2355825
9924,59.2355825
9925,59.2355825
9926,59.2355825
9927,59.2355825
9928,59.2355825
9929,59.2355825
9930,59.2355825
9931,59.2355825
9932,59.2355825
9933,59.2355825
9934,59.2355825
9935,59.2355825
9936,59.2355825
9937,59.2355825
9938,59.2355825
9939,59.2355825
9940,59.2355825
9941,59.2355825
9942,59.2355825
9943,59.2355825
9944,59.2355825
9945,59.2355825
9946,59.2355825
9947,59.2355825
9948,59.2355825
9949,59.2355825
9950,59.2355825
9951,59.2355825
9952,59.2355825
9953,59.2355825
9954,59.2355825
9955,59.2355825
9956,59.2355825
9957,59.2355825
9958,59.2355825
9959,59.2355825
9960,59.2355825
9961,59.2355825
9962,59.2355825
9963,59.2355825
9964,59.2355825
9965,59.2355825
9966,59.2355825
9967,59.2355825
9968,59.2355825
9969,59.2355825
9970,59.2355825
9971,59.2355825
9972,59.2355825
9973,59.2355825
9974,59.2355825
9975,59.2355825
9976,59.2355825
9977,59.2355825
9978,59.2355825
9979,59.2355825
9980,59.2355825
9981,59.2355825
9982,59.2355825
9983,59.2355825
9984,59.2355825
9985,59.2355825
9986,59.2355825
9987,59.2355825
9988,59.2355825
9989,59.2355825
9990,59.2355825
9991,59.2355825
9992,59.2355825
9993,59.2355825
9994,59.2355825
9995,59.2355825
9996,59.2355825
9997,59.2355825
9998,59.2355825
9999,59.2355825
10000,59.2355825
